first_visit_date,views,days_since_first_visit,retained_users,total_users_cohort,retention_rate
2019-10-15,d. 31~,15,33,225,0.14666666666666667
2019-10-15,d. 31~,16,24,225,0.10666666666666667
2019-10-16,a. 0~5,0,943,943,1.0
2019-10-16,a. 0~5,1,180,943,0.19088016967126192
2019-10-16,a. 0~5,2,158,943,0.16755037115588547
2019-10-16,a. 0~5,3,141,943,0.14952279957582185
2019-10-16,a. 0~5,4,128,943,0.1357370095440085
2019-10-16,a. 0~5,5,131,943,0.13891834570519618
2019-10-16,a. 0~5,6,144,943,0.15270413573700956
2019-10-16,a. 0~5,7,117,943,0.12407211028632026
2019-10-16,a. 0~5,8,110,943,0.11664899257688228
2019-10-16,a. 0~5,9,132,943,0.13997879109225875
2019-10-16,a. 0~5,10,115,943,0.12195121951219512
2019-10-16,a. 0~5,11,125,943,0.1325556733828208
2019-10-16,a. 0~5,12,108,943,0.11452810180275716
2019-10-16,a. 0~5,13,113,943,0.11983032873807
2019-10-16,a. 0~5,14,86,943,0.0911983032873807
2019-10-16,a. 0~5,15,98,943,0.10392364793213149
2019-10-16,b. 6~10,0,410,410,1.0
2019-10-16,b. 6~10,1,81,410,0.1975609756097561
2019-10-16,b. 6~10,2,72,410,0.17560975609756097
2019-10-16,b. 6~10,3,55,410,0.13414634146341464
2019-10-16,b. 6~10,4,53,410,0.12926829268292683
2019-10-16,b. 6~10,5,59,410,0.14390243902439023
2019-10-16,b. 6~10,6,59,410,0.14390243902439023
2019-10-16,b. 6~10,7,51,410,0.12439024390243902
2019-10-16,b. 6~10,8,48,410,0.11707317073170732
2019-10-16,b. 6~10,9,51,410,0.12439024390243902
2019-10-16,b. 6~10,10,49,410,0.11951219512195121
2019-10-16,b. 6~10,11,44,410,0.1073170731707317
2019-10-16,b. 6~10,12,44,410,0.1073170731707317
2019-10-16,b. 6~10,13,49,410,0.11951219512195121
2019-10-16,b. 6~10,14,43,410,0.1048780487804878
2019-10-16,b. 6~10,15,42,410,0.1024390243902439
2019-10-16,c. 11~30,0,573,573,1.0
2019-10-16,c. 11~30,1,145,573,0.2530541012216405
2019-10-16,c. 11~30,2,130,573,0.2268760907504363
2019-10-16,c. 11~30,3,87,573,0.1518324607329843
2019-10-16,c. 11~30,4,91,573,0.15881326352530542
2019-10-16,c. 11~30,5,77,573,0.1343804537521815
2019-10-16,c. 11~30,6,63,573,0.1099476439790576
2019-10-16,c. 11~30,7,62,573,0.1082024432809773
2019-10-16,c. 11~30,8,76,573,0.13263525305410123
2019-10-16,c. 11~30,9,79,573,0.13787085514834205
2019-10-16,c. 11~30,10,59,573,0.10296684118673648
2019-10-16,c. 11~30,11,64,573,0.11169284467713787
2019-10-16,c. 11~30,12,58,573,0.1012216404886562
2019-10-16,c. 11~30,13,68,573,0.11867364746945899
2019-10-16,c. 11~30,14,58,573,0.1012216404886562
2019-10-16,c. 11~30,15,48,573,0.08376963350785341
2019-10-16,d. 31~,0,235,235,1.0
2019-10-16,d. 31~,1,93,235,0.39574468085106385
2019-10-16,d. 31~,2,68,235,0.28936170212765955
2019-10-16,d. 31~,3,47,235,0.2
2019-10-16,d. 31~,4,39,235,0.16595744680851063
2019-10-16,d. 31~,5,41,235,0.17446808510638298
2019-10-16,d. 31~,6,38,235,0.16170212765957448
2019-10-16,d. 31~,7,35,235,0.14893617021276595
2019-10-16,d. 31~,8,36,235,0.15319148936170213
2019-10-16,d. 31~,9,48,235,0.20425531914893616
2019-10-16,d. 31~,10,39,235,0.16595744680851063
2019-10-16,d. 31~,11,30,235,0.1276595744680851
2019-10-16,d. 31~,12,29,235,0.12340425531914893
2019-10-16,d. 31~,13,18,235,0.07659574468085106
2019-10-16,d. 31~,14,17,235,0.07234042553191489
2019-10-16,d. 31~,15,28,235,0.11914893617021277
2019-10-17,a. 0~5,0,757,757,1.0
2019-10-17,a. 0~5,1,145,757,0.19154557463672392
2019-10-17,a. 0~5,2,111,757,0.14663143989431968
2019-10-17,a. 0~5,3,130,757,0.17173051519154559
2019-10-17,a. 0~5,4,92,757,0.1215323645970938
2019-10-17,a. 0~5,5,98,757,0.12945838837516513
2019-10-17,a. 0~5,6,94,757,0.12417437252311757
2019-10-17,a. 0~5,7,92,757,0.1215323645970938
2019-10-17,a. 0~5,8,89,757,0.11756935270805813
2019-10-17,a. 0~5,9,92,757,0.1215323645970938
2019-10-17,a. 0~5,10,80,757,0.10568031704095113
2019-10-17,a. 0~5,11,81,757,0.10700132100396301
2019-10-17,a. 0~5,12,86,757,0.11360634081902246
2019-10-17,a. 0~5,13,84,757,0.11096433289299867
2019-10-17,a. 0~5,14,88,757,0.11624834874504623
2019-10-17,b. 6~10,0,380,380,1.0
2019-10-17,b. 6~10,1,84,380,0.22105263157894736
2019-10-17,b. 6~10,2,73,380,0.19210526315789472
2019-10-17,b. 6~10,3,56,380,0.14736842105263157
2019-10-17,b. 6~10,4,61,380,0.16052631578947368
2019-10-17,b. 6~10,5,63,380,0.16578947368421051
2019-10-17,b. 6~10,6,50,380,0.13157894736842105
2019-10-17,b. 6~10,7,52,380,0.1368421052631579
2019-10-17,b. 6~10,8,60,380,0.15789473684210525
2019-10-17,b. 6~10,9,44,380,0.11578947368421053
2019-10-17,b. 6~10,10,38,380,0.1
2019-10-17,b. 6~10,11,36,380,0.09473684210526316
2019-10-17,b. 6~10,12,40,380,0.10526315789473684
2019-10-17,b. 6~10,13,34,380,0.08947368421052632
2019-10-17,b. 6~10,14,33,380,0.0868421052631579
2019-10-17,c. 11~30,0,433,433,1.0
2019-10-17,c. 11~30,1,136,433,0.3140877598152425
2019-10-17,c. 11~30,2,97,433,0.22401847575057737
2019-10-17,c. 11~30,3,89,433,0.20554272517321015
2019-10-17,c. 11~30,4,79,433,0.18244803695150116
2019-10-17,c. 11~30,5,69,433,0.15935334872979215
2019-10-17,c. 11~30,6,57,433,0.13163972286374134
2019-10-17,c. 11~30,7,56,433,0.12933025404157045
2019-10-17,c. 11~30,8,57,433,0.13163972286374134
2019-10-17,c. 11~30,9,44,433,0.10161662817551963
2019-10-17,c. 11~30,10,54,433,0.12471131639722864
2019-10-17,c. 11~30,11,55,433,0.12702078521939955
2019-10-17,c. 11~30,12,55,433,0.12702078521939955
2019-10-17,c. 11~30,13,49,433,0.11316397228637413
2019-10-17,c. 11~30,14,38,433,0.08775981524249422
2019-10-17,d. 31~,0,178,178,1.0
2019-10-17,d. 31~,1,72,178,0.4044943820224719
2019-10-17,d. 31~,2,43,178,0.24157303370786518
2019-10-17,d. 31~,3,36,178,0.20224719101123595
2019-10-17,d. 31~,4,37,178,0.20786516853932585
2019-10-17,d. 31~,5,27,178,0.15168539325842698
2019-10-17,d. 31~,6,39,178,0.21910112359550563
2019-10-17,d. 31~,7,37,178,0.20786516853932585
2019-10-17,d. 31~,8,27,178,0.15168539325842698
2019-10-17,d. 31~,9,35,178,0.19662921348314608
2019-10-17,d. 31~,10,26,178,0.14606741573033707
2019-10-17,d. 31~,11,29,178,0.16292134831460675
2019-10-17,d. 31~,12,32,178,0.1797752808988764
2019-10-17,d. 31~,13,20,178,0.11235955056179775
2019-10-17,d. 31~,14,25,178,0.1404494382022472
2019-10-18,a. 0~5,0,822,822,1.0
2019-10-18,a. 0~5,1,179,822,0.21776155717761558
2019-10-18,a. 0~5,2,157,822,0.19099756690997566
2019-10-18,a. 0~5,3,121,822,0.14720194647201945
2019-10-18,a. 0~5,4,120,822,0.145985401459854
2019-10-18,a. 0~5,5,128,822,0.15571776155717762
2019-10-18,a. 0~5,6,118,822,0.1435523114355231
2019-10-18,a. 0~5,7,120,822,0.145985401459854
2019-10-18,a. 0~5,8,113,822,0.13746958637469586
2019-10-18,a. 0~5,9,118,822,0.1435523114355231
2019-10-18,a. 0~5,10,103,822,0.12530413625304138
2019-10-18,a. 0~5,11,86,822,0.10462287104622871
2019-10-18,a. 0~5,12,97,822,0.11800486618004866
2019-10-18,a. 0~5,13,96,822,0.11678832116788321
2019-10-18,b. 6~10,0,340,340,1.0
2019-10-18,b. 6~10,1,67,340,0.19705882352941176
2019-10-18,b. 6~10,2,58,340,0.17058823529411765
2019-10-18,b. 6~10,3,40,340,0.11764705882352941
2019-10-18,b. 6~10,4,36,340,0.10588235294117647
2019-10-18,b. 6~10,5,47,340,0.13823529411764707
2019-10-18,b. 6~10,6,36,340,0.10588235294117647
2019-10-18,b. 6~10,7,44,340,0.12941176470588237
2019-10-18,b. 6~10,8,49,340,0.14411764705882352
2019-10-18,b. 6~10,9,38,340,0.11176470588235295
2019-10-18,b. 6~10,10,36,340,0.10588235294117647
2019-10-18,b. 6~10,11,33,340,0.09705882352941177
2019-10-18,b. 6~10,12,32,340,0.09411764705882353
2019-10-18,b. 6~10,13,32,340,0.09411764705882353
2019-10-18,c. 11~30,0,464,464,1.0
2019-10-18,c. 11~30,1,138,464,0.2974137931034483
2019-10-18,c. 11~30,2,93,464,0.20043103448275862
2019-10-18,c. 11~30,3,83,464,0.1788793103448276
2019-10-18,c. 11~30,4,72,464,0.15517241379310345
2019-10-18,c. 11~30,5,65,464,0.1400862068965517
2019-10-18,c. 11~30,6,70,464,0.15086206896551724
2019-10-18,c. 11~30,7,65,464,0.1400862068965517
2019-10-18,c. 11~30,8,51,464,0.10991379310344827
2019-10-18,c. 11~30,9,43,464,0.09267241379310345
2019-10-18,c. 11~30,10,45,464,0.09698275862068965
2019-10-18,c. 11~30,11,44,464,0.09482758620689655
2019-10-18,c. 11~30,12,46,464,0.09913793103448276
2019-10-18,c. 11~30,13,41,464,0.08836206896551724
2019-10-18,d. 31~,0,218,218,1.0
2019-10-18,d. 31~,1,93,218,0.42660550458715596
2019-10-18,d. 31~,2,78,218,0.3577981651376147
2019-10-18,d. 31~,3,51,218,0.23394495412844038
2019-10-18,d. 31~,4,50,218,0.22935779816513763
2019-10-18,d. 31~,5,50,218,0.22935779816513763
2019-10-18,d. 31~,6,46,218,0.21100917431192662
2019-10-18,d. 31~,7,41,218,0.18807339449541285
2019-10-18,d. 31~,8,35,218,0.16055045871559634
2019-10-18,d. 31~,9,30,218,0.13761467889908258
2019-10-18,d. 31~,10,36,218,0.1651376146788991
2019-10-18,d. 31~,11,37,218,0.16972477064220184
2019-10-18,d. 31~,12,25,218,0.11467889908256881
2019-10-18,d. 31~,13,27,218,0.12385321100917432
2019-10-19,a. 0~5,0,703,703,1.0
2019-10-19,a. 0~5,1,138,703,0.19630156472261737
2019-10-19,a. 0~5,2,108,703,0.15362731152204837
2019-10-19,a. 0~5,3,110,703,0.15647226173541964
2019-10-19,a. 0~5,4,98,703,0.13940256045519203
2019-10-19,a. 0~5,5,85,703,0.12091038406827881
2019-10-19,a. 0~5,6,110,703,0.15647226173541964
2019-10-19,a. 0~5,7,99,703,0.14082503556187767
2019-10-19,a. 0~5,8,96,703,0.13655761024182078
2019-10-19,a. 0~5,9,72,703,0.10241820768136557
2019-10-19,a. 0~5,10,80,703,0.11379800853485064
2019-10-19,a. 0~5,11,80,703,0.11379800853485064
2019-10-19,a. 0~5,12,72,703,0.10241820768136557
2019-10-19,b. 6~10,0,336,336,1.0
2019-10-19,b. 6~10,1,85,336,0.25297619047619047
2019-10-19,b. 6~10,2,50,336,0.1488095238095238
2019-10-19,b. 6~10,3,53,336,0.15773809523809523
2019-10-19,b. 6~10,4,42,336,0.125
2019-10-19,b. 6~10,5,38,336,0.1130952380952381
2019-10-19,b. 6~10,6,49,336,0.14583333333333334
2019-10-19,b. 6~10,7,47,336,0.13988095238095238
2019-10-19,b. 6~10,8,46,336,0.13690476190476192
2019-10-19,b. 6~10,9,36,336,0.10714285714285714
2019-10-19,b. 6~10,10,36,336,0.10714285714285714
2019-10-19,b. 6~10,11,29,336,0.08630952380952381
2019-10-19,b. 6~10,12,26,336,0.07738095238095238
2019-10-19,c. 11~30,0,411,411,1.0
2019-10-19,c. 11~30,1,114,411,0.2773722627737226
2019-10-19,c. 11~30,2,69,411,0.1678832116788321
2019-10-19,c. 11~30,3,62,411,0.15085158150851583
2019-10-19,c. 11~30,4,50,411,0.12165450121654502
2019-10-19,c. 11~30,5,55,411,0.13381995133819952
2019-10-19,c. 11~30,6,58,411,0.1411192214111922
2019-10-19,c. 11~30,7,50,411,0.12165450121654502
2019-10-19,c. 11~30,8,55,411,0.13381995133819952
2019-10-19,c. 11~30,9,47,411,0.11435523114355231
2019-10-19,c. 11~30,10,36,411,0.08759124087591241
2019-10-19,c. 11~30,11,36,411,0.08759124087591241
2019-10-19,c. 11~30,12,30,411,0.072992700729927
2019-10-19,d. 31~,0,193,193,1.0
2019-10-19,d. 31~,1,75,193,0.38860103626943004
2019-10-19,d. 31~,2,48,193,0.24870466321243523
2019-10-19,d. 31~,3,32,193,0.16580310880829016
2019-10-19,d. 31~,4,40,193,0.20725388601036268
2019-10-19,d. 31~,5,20,193,0.10362694300518134
2019-10-19,d. 31~,6,36,193,0.18652849740932642
2019-10-19,d. 31~,7,27,193,0.13989637305699482
2019-10-19,d. 31~,8,19,193,0.09844559585492228
2019-10-19,d. 31~,9,16,193,0.08290155440414508
2019-10-19,d. 31~,10,12,193,0.06217616580310881
2019-10-19,d. 31~,11,18,193,0.09326424870466321
2019-10-19,d. 31~,12,17,193,0.08808290155440414
2019-10-20,a. 0~5,0,732,732,1.0
2019-10-20,a. 0~5,1,135,732,0.18442622950819673
2019-10-20,a. 0~5,2,97,732,0.1325136612021858
2019-10-20,a. 0~5,3,109,732,0.1489071038251366
2019-10-20,a. 0~5,4,86,732,0.11748633879781421
2019-10-20,a. 0~5,5,96,732,0.13114754098360656
2019-10-20,a. 0~5,6,83,732,0.1133879781420765
2019-10-20,a. 0~5,7,82,732,0.11202185792349727
2019-10-20,a. 0~5,8,84,732,0.11475409836065574
2019-10-20,a. 0~5,9,92,732,0.12568306010928962
2019-10-20,a. 0~5,10,74,732,0.10109289617486339
2019-10-20,a. 0~5,11,72,732,0.09836065573770492
2019-10-20,b. 6~10,0,274,274,1.0
2019-10-20,b. 6~10,1,66,274,0.24087591240875914
2019-10-20,b. 6~10,2,61,274,0.22262773722627738
2019-10-20,b. 6~10,3,46,274,0.1678832116788321
2019-10-20,b. 6~10,4,39,274,0.14233576642335766
2019-10-20,b. 6~10,5,44,274,0.16058394160583941
2019-10-20,b. 6~10,6,45,274,0.16423357664233576
2019-10-20,b. 6~10,7,37,274,0.13503649635036497
2019-10-20,b. 6~10,8,28,274,0.10218978102189781
2019-10-20,b. 6~10,9,41,274,0.14963503649635038
2019-10-20,b. 6~10,10,36,274,0.13138686131386862
2019-10-20,b. 6~10,11,28,274,0.10218978102189781
2019-10-20,c. 11~30,0,456,456,1.0
2019-10-20,c. 11~30,1,130,456,0.2850877192982456
2019-10-20,c. 11~30,2,87,456,0.19078947368421054
2019-10-20,c. 11~30,3,73,456,0.1600877192982456
2019-10-20,c. 11~30,4,60,456,0.13157894736842105
2019-10-20,c. 11~30,5,65,456,0.1425438596491228
2019-10-20,c. 11~30,6,68,456,0.14912280701754385
2019-10-20,c. 11~30,7,58,456,0.12719298245614036
2019-10-20,c. 11~30,8,52,456,0.11403508771929824
2019-10-20,c. 11~30,9,57,456,0.125
2019-10-20,c. 11~30,10,44,456,0.09649122807017543
2019-10-20,c. 11~30,11,41,456,0.08991228070175439
2019-10-20,d. 31~,0,184,184,1.0
2019-10-20,d. 31~,1,60,184,0.32608695652173914
2019-10-20,d. 31~,2,48,184,0.2608695652173913
2019-10-20,d. 31~,3,36,184,0.1956521739130435
2019-10-20,d. 31~,4,30,184,0.16304347826086957
2019-10-20,d. 31~,5,30,184,0.16304347826086957
2019-10-20,d. 31~,6,30,184,0.16304347826086957
2019-10-20,d. 31~,7,24,184,0.13043478260869565
2019-10-20,d. 31~,8,28,184,0.15217391304347827
2019-10-20,d. 31~,9,25,184,0.1358695652173913
2019-10-20,d. 31~,10,16,184,0.08695652173913043
2019-10-20,d. 31~,11,18,184,0.09782608695652174
2019-10-21,a. 0~5,0,677,677,1.0
2019-10-21,a. 0~5,1,126,677,0.1861152141802068
2019-10-21,a. 0~5,2,104,677,0.1536189069423929
2019-10-21,a. 0~5,3,90,677,0.1329394387001477
2019-10-21,a. 0~5,4,101,677,0.14918759231905465
2019-10-21,a. 0~5,5,79,677,0.11669128508124077
2019-10-21,a. 0~5,6,62,677,0.0915805022156573
2019-10-21,a. 0~5,7,79,677,0.11669128508124077
2019-10-21,a. 0~5,8,75,677,0.11078286558345643
2019-10-21,a. 0~5,9,78,677,0.11521418020679468
2019-10-21,a. 0~5,10,72,677,0.10635155096011817
2019-10-21,b. 6~10,0,300,300,1.0
2019-10-21,b. 6~10,1,79,300,0.2633333333333333
2019-10-21,b. 6~10,2,63,300,0.21
2019-10-21,b. 6~10,3,44,300,0.14666666666666667
2019-10-21,b. 6~10,4,42,300,0.14
2019-10-21,b. 6~10,5,36,300,0.12
2019-10-21,b. 6~10,6,43,300,0.14333333333333334
2019-10-21,b. 6~10,7,36,300,0.12
2019-10-21,b. 6~10,8,30,300,0.1
2019-10-21,b. 6~10,9,37,300,0.12333333333333334
2019-10-21,b. 6~10,10,39,300,0.13
2019-10-21,c. 11~30,0,407,407,1.0
2019-10-21,c. 11~30,1,114,407,0.2800982800982801
2019-10-21,c. 11~30,2,86,407,0.2113022113022113
2019-10-21,c. 11~30,3,67,407,0.16461916461916462
2019-10-21,c. 11~30,4,62,407,0.15233415233415235
2019-10-21,c. 11~30,5,56,407,0.1375921375921376
2019-10-21,c. 11~30,6,53,407,0.13022113022113022
2019-10-21,c. 11~30,7,51,407,0.12530712530712532
2019-10-21,c. 11~30,8,56,407,0.1375921375921376
2019-10-21,c. 11~30,9,39,407,0.09582309582309582
2019-10-21,c. 11~30,10,45,407,0.11056511056511056
2019-10-21,d. 31~,0,159,159,1.0
2019-10-21,d. 31~,1,64,159,0.4025157232704403
2019-10-21,d. 31~,2,39,159,0.24528301886792453
2019-10-21,d. 31~,3,24,159,0.1509433962264151
2019-10-21,d. 31~,4,20,159,0.12578616352201258
2019-10-21,d. 31~,5,19,159,0.11949685534591195
2019-10-21,d. 31~,6,15,159,0.09433962264150944
2019-10-21,d. 31~,7,21,159,0.1320754716981132
2019-10-21,d. 31~,8,21,159,0.1320754716981132
2019-10-21,d. 31~,9,16,159,0.10062893081761007
2019-10-21,d. 31~,10,17,159,0.1069182389937107
2019-10-22,a. 0~5,0,626,626,1.0
2019-10-22,a. 0~5,1,130,626,0.20766773162939298
2019-10-22,a. 0~5,2,88,626,0.14057507987220447
2019-10-22,a. 0~5,3,88,626,0.14057507987220447
2019-10-22,a. 0~5,4,77,626,0.12300319488817892
2019-10-22,a. 0~5,5,77,626,0.12300319488817892
2019-10-22,a. 0~5,6,60,626,0.09584664536741214
2019-10-22,a. 0~5,7,70,626,0.11182108626198083
2019-10-22,a. 0~5,8,77,626,0.12300319488817892
2019-10-22,a. 0~5,9,77,626,0.12300319488817892
2019-10-22,b. 6~10,0,324,324,1.0
2019-10-22,b. 6~10,1,60,324,0.18518518518518517
2019-10-22,b. 6~10,2,49,324,0.15123456790123457
2019-10-22,b. 6~10,3,42,324,0.12962962962962962
2019-10-22,b. 6~10,4,37,324,0.11419753086419752
2019-10-22,b. 6~10,5,42,324,0.12962962962962962
2019-10-22,b. 6~10,6,37,324,0.11419753086419752
2019-10-22,b. 6~10,7,25,324,0.07716049382716049
2019-10-22,b. 6~10,8,41,324,0.12654320987654322
2019-10-22,b. 6~10,9,26,324,0.08024691358024691
2019-10-22,c. 11~30,0,381,381,1.0
2019-10-22,c. 11~30,1,111,381,0.29133858267716534
2019-10-22,c. 11~30,2,82,381,0.2152230971128609
2019-10-22,c. 11~30,3,68,381,0.1784776902887139
2019-10-22,c. 11~30,4,55,381,0.14435695538057744
2019-10-22,c. 11~30,5,53,381,0.13910761154855644
2019-10-22,c. 11~30,6,60,381,0.15748031496062992
2019-10-22,c. 11~30,7,48,381,0.12598425196850394
2019-10-22,c. 11~30,8,41,381,0.10761154855643044
2019-10-22,c. 11~30,9,45,381,0.11811023622047244
2019-10-22,d. 31~,0,154,154,1.0
2019-10-22,d. 31~,1,51,154,0.33116883116883117
2019-10-22,d. 31~,2,41,154,0.2662337662337662
2019-10-22,d. 31~,3,30,154,0.19480519480519481
2019-10-22,d. 31~,4,27,154,0.17532467532467533
2019-10-22,d. 31~,5,18,154,0.11688311688311688
2019-10-22,d. 31~,6,26,154,0.16883116883116883
2019-10-22,d. 31~,7,15,154,0.09740259740259741
2019-10-22,d. 31~,8,23,154,0.14935064935064934
2019-10-22,d. 31~,9,20,154,0.12987012987012986
2019-10-23,a. 0~5,0,599,599,1.0
2019-10-23,a. 0~5,1,113,599,0.18864774624373956
2019-10-23,a. 0~5,2,88,599,0.14691151919866444
2019-10-23,a. 0~5,3,87,599,0.14524207011686144
2019-10-23,a. 0~5,4,86,599,0.14357262103505844
2019-10-23,a. 0~5,5,78,599,0.1302170283806344
2019-10-23,a. 0~5,6,68,599,0.11352253756260434
2019-10-23,a. 0~5,7,65,599,0.10851419031719532
2019-10-23,a. 0~5,8,66,599,0.11018363939899833
2019-10-23,b. 6~10,0,251,251,1.0
2019-10-23,b. 6~10,1,54,251,0.2151394422310757
2019-10-23,b. 6~10,2,53,251,0.21115537848605578
2019-10-23,b. 6~10,3,49,251,0.1952191235059761
2019-10-23,b. 6~10,4,33,251,0.13147410358565736
2019-10-23,b. 6~10,5,33,251,0.13147410358565736
2019-10-23,b. 6~10,6,24,251,0.09561752988047809
2019-10-23,b. 6~10,7,35,251,0.1394422310756972
2019-10-23,b. 6~10,8,29,251,0.11553784860557768
2019-10-23,c. 11~30,0,354,354,1.0
2019-10-23,c. 11~30,1,92,354,0.2598870056497175
2019-10-23,c. 11~30,2,76,354,0.21468926553672316
2019-10-23,c. 11~30,3,55,354,0.1553672316384181
2019-10-23,c. 11~30,4,48,354,0.13559322033898305
2019-10-23,c. 11~30,5,56,354,0.15819209039548024
2019-10-23,c. 11~30,6,46,354,0.12994350282485875
2019-10-23,c. 11~30,7,41,354,0.11581920903954802
2019-10-23,c. 11~30,8,37,354,0.10451977401129943
2019-10-23,d. 31~,0,145,145,1.0
2019-10-23,d. 31~,1,58,145,0.4
2019-10-23,d. 31~,2,42,145,0.2896551724137931
2019-10-23,d. 31~,3,25,145,0.1724137931034483
2019-10-23,d. 31~,4,21,145,0.14482758620689656
2019-10-23,d. 31~,5,15,145,0.10344827586206896
2019-10-23,d. 31~,6,18,145,0.12413793103448276
2019-10-23,d. 31~,7,13,145,0.0896551724137931
2019-10-23,d. 31~,8,21,145,0.14482758620689656
2019-10-24,a. 0~5,0,505,505,1.0
2019-10-24,a. 0~5,1,101,505,0.2
2019-10-24,a. 0~5,2,76,505,0.1504950495049505
2019-10-24,a. 0~5,3,74,505,0.14653465346534653
2019-10-24,a. 0~5,4,64,505,0.12673267326732673
2019-10-24,a. 0~5,5,81,505,0.1603960396039604
2019-10-24,a. 0~5,6,70,505,0.13861386138613863
2019-10-24,a. 0~5,7,62,505,0.12277227722772277
2019-10-24,b. 6~10,0,217,217,1.0
2019-10-24,b. 6~10,1,52,217,0.23963133640552994
2019-10-24,b. 6~10,2,43,217,0.19815668202764977
2019-10-24,b. 6~10,3,28,217,0.12903225806451613
2019-10-24,b. 6~10,4,29,217,0.1336405529953917
2019-10-24,b. 6~10,5,20,217,0.09216589861751152
2019-10-24,b. 6~10,6,22,217,0.10138248847926268
2019-10-24,b. 6~10,7,22,217,0.10138248847926268
2019-10-24,c. 11~30,0,301,301,1.0
2019-10-24,c. 11~30,1,78,301,0.2591362126245847
2019-10-24,c. 11~30,2,56,301,0.18604651162790697
2019-10-24,c. 11~30,3,50,301,0.16611295681063123
2019-10-24,c. 11~30,4,37,301,0.12292358803986711
2019-10-24,c. 11~30,5,34,301,0.11295681063122924
2019-10-24,c. 11~30,6,30,301,0.09966777408637874
2019-10-24,c. 11~30,7,27,301,0.08970099667774087
2019-10-24,d. 31~,0,171,171,1.0
2019-10-24,d. 31~,1,73,171,0.4269005847953216
2019-10-24,d. 31~,2,40,171,0.23391812865497075
2019-10-24,d. 31~,3,37,171,0.21637426900584794
2019-10-24,d. 31~,4,36,171,0.21052631578947367
2019-10-24,d. 31~,5,34,171,0.19883040935672514
2019-10-24,d. 31~,6,24,171,0.14035087719298245
2019-10-24,d. 31~,7,30,171,0.17543859649122806
2019-10-25,a. 0~5,0,483,483,1.0
2019-10-25,a. 0~5,1,102,483,0.2111801242236025
2019-10-25,a. 0~5,2,69,483,0.14285714285714285
2019-10-25,a. 0~5,3,72,483,0.14906832298136646
2019-10-25,a. 0~5,4,73,483,0.15113871635610765
2019-10-25,a. 0~5,5,60,483,0.12422360248447205
2019-10-25,a. 0~5,6,53,483,0.10973084886128365
2019-10-25,b. 6~10,0,236,236,1.0
2019-10-25,b. 6~10,1,48,236,0.2033898305084746
2019-10-25,b. 6~10,2,38,236,0.16101694915254236
2019-10-25,b. 6~10,3,34,236,0.1440677966101695
2019-10-25,b. 6~10,4,34,236,0.1440677966101695
2019-10-25,b. 6~10,5,28,236,0.11864406779661017
2019-10-25,b. 6~10,6,33,236,0.13983050847457626
2019-10-25,c. 11~30,0,288,288,1.0
2019-10-25,c. 11~30,1,76,288,0.2638888888888889
2019-10-25,c. 11~30,2,59,288,0.2048611111111111
2019-10-25,c. 11~30,3,47,288,0.16319444444444445
2019-10-25,c. 11~30,4,33,288,0.11458333333333333
2019-10-25,c. 11~30,5,46,288,0.1597222222222222
2019-10-25,c. 11~30,6,43,288,0.14930555555555555
2019-10-25,d. 31~,0,161,161,1.0
2019-10-25,d. 31~,1,61,161,0.37888198757763975
2019-10-25,d. 31~,2,36,161,0.2236024844720497
2019-10-25,d. 31~,3,32,161,0.19875776397515527
2019-10-25,d. 31~,4,26,161,0.16149068322981366
2019-10-25,d. 31~,5,25,161,0.15527950310559005
2019-10-25,d. 31~,6,25,161,0.15527950310559005
2019-10-26,a. 0~5,0,400,400,1.0
2019-10-26,a. 0~5,1,72,400,0.18
2019-10-26,a. 0~5,2,63,400,0.1575
2019-10-26,a. 0~5,3,51,400,0.1275
2019-10-26,a. 0~5,4,57,400,0.1425
2019-10-26,a. 0~5,5,55,400,0.1375
2019-10-26,b. 6~10,0,198,198,1.0
2019-10-26,b. 6~10,1,45,198,0.22727272727272727
2019-10-26,b. 6~10,2,33,198,0.16666666666666666
2019-10-26,b. 6~10,3,22,198,0.1111111111111111
2019-10-26,b. 6~10,4,30,198,0.15151515151515152
2019-10-26,b. 6~10,5,25,198,0.12626262626262627
2019-10-26,c. 11~30,0,282,282,1.0
2019-10-26,c. 11~30,1,73,282,0.25886524822695034
2019-10-26,c. 11~30,2,57,282,0.20212765957446807
2019-10-26,c. 11~30,3,41,282,0.1453900709219858
2019-10-26,c. 11~30,4,39,282,0.13829787234042554
2019-10-26,c. 11~30,5,38,282,0.1347517730496454
2019-10-26,d. 31~,0,138,138,1.0
2019-10-26,d. 31~,1,71,138,0.5144927536231884
2019-10-26,d. 31~,2,34,138,0.2463768115942029
2019-10-26,d. 31~,3,21,138,0.15217391304347827
2019-10-26,d. 31~,4,23,138,0.16666666666666666
2019-10-26,d. 31~,5,20,138,0.14492753623188406
2019-10-27,a. 0~5,0,364,364,1.0
2019-10-27,a. 0~5,1,70,364,0.19230769230769232
2019-10-27,a. 0~5,2,58,364,0.15934065934065933
2019-10-27,a. 0~5,3,52,364,0.14285714285714285
2019-10-27,a. 0~5,4,45,364,0.12362637362637363
2019-10-27,b. 6~10,0,209,209,1.0
2019-10-27,b. 6~10,1,52,209,0.24880382775119617
2019-10-27,b. 6~10,2,41,209,0.19617224880382775
2019-10-27,b. 6~10,3,35,209,0.1674641148325359
2019-10-27,b. 6~10,4,27,209,0.1291866028708134
